budget,popularity,runtime,revenue,has_collection,has_homepage,is_en,num_of_companies,usa_produced,is_released,release_year,release_month,num_of_spoken_languages,action,adventure,animation,comedy,crime,documentary,drama,family,fantasy,foreign,history,horror,music,mystery,romance,science fiction,thriller,tv movie,war,western
22000000,28.176992,91.0,40120144,1,0,1,1,1,1,2017,5,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
135000,0.588872,94.0,10474,0,1,1,3,1,1,2010,9,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
1200000,1.472463,114.0,2861020,0,1,1,2,1,1,2013,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,5.85469,88.0,8679814,0,0,1,2,1,1,2003,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.31754,94.0,99303,0,1,1,1,1,1,2011,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2500000,6.357321,128.0,3200000,0,1,0,3,0,1,1987,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
0,11.19785,105.0,605562,0,0,1,2,1,1,2002,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
35000000,12.201954,127.0,41954997,0,0,1,4,1,1,1997,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
3500000,0.884241,0.0,2294357,1,0,0,0,0,1,2010,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
30000000,12.199047,133.0,160638883,0,0,1,3,1,1,1994,12,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
25000000,5.282976,107.0,19829957,0,0,1,2,1,1,2010,10,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
0,3.724207,94.0,8887603,0,0,1,2,0,1,2012,12,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
3500000,14.56965,91.0,28215918,1,1,1,1,1,1,1995,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,11.457485,95.0,49364621,1,0,1,1,1,1,1985,7,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.072902,98.0,3960327,0,0,1,2,0,1,1989,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.218959,101.0,8910819,1,0,1,1,0,1,2010,2,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
12500000,6.82647,101.0,75993061,0,1,1,5,1,1,2011,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2000000,7.659357,120.0,5967038,0,1,1,1,1,1,2005,9,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4317946,12.452985,106.0,14624826,0,1,0,6,0,1,2011,2,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000000,6.712894,98.0,3453043,0,1,1,7,0,1,2010,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1800000,0.474578,93.0,532269,0,0,0,0,0,1,2013,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,10.854598,140.0,25966555,0,1,1,2,0,1,1992,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25000000,13.018491,89.0,50671850,1,0,1,2,1,1,1998,10,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
18000000,7.536295,108.0,12000000,0,0,1,1,1,1,1981,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
55000000,17.618057,132.0,192330738,0,0,1,6,1,1,2014,9,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6600000,8.151346,124.0,1851517,0,0,1,3,0,1,2014,8,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32745300,17.958512,117.0,12173470,0,0,1,8,0,1,2017,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
97250400,9.671944,116.0,132900000,1,1,0,12,0,1,2008,1,2,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
90000000,13.116461,113.0,201596308,0,1,1,4,1,1,2008,6,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950000,0.820911,76.0,1500000,0,0,1,2,1,1,1973,8,3,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23000000,5.810716,134.0,90614445,1,0,1,2,1,1,1976,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31000000,5.443097,122.0,74134790,0,0,1,3,1,1,1989,12,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
3600000,13.520764,84.0,5923044,1,0,1,2,1,1,1987,3,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
6000000,3.554491,96.0,3661757,0,0,1,3,0,1,1983,12,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,1.824275,99.0,396003,1,0,0,1,0,1,1991,11,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
47000000,10.642824,99.0,30002758,0,0,1,2,1,1,2002,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0
10000000,6.435926,91.0,33697647,0,0,1,2,1,1,1983,3,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,6.430591,164.0,44349000,0,0,1,2,1,1,2014,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,3.189566,131.0,7500000,0,0,1,2,1,1,1972,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
25000000,3.240624,128.0,3052000,0,0,1,3,0,1,1970,10,2,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
70000000,13.842333,110.0,86658558,0,1,1,5,1,1,2007,8,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
15000000,6.259433,133.0,11300653,0,1,1,1,1,1,1994,12,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
250000000,23.253089,169.0,1021103568,1,1,1,4,1,1,2012,11,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
8000000,0.860734,124.0,2019009,0,1,0,0,0,1,2005,10,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
75000000,6.353996,89.0,54249294,0,0,1,1,1,1,2001,10,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
80000000,10.364794,140.0,214104620,0,1,1,7,1,1,2009,7,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
0,5.47591,123.0,14200000,0,0,1,3,1,1,1975,5,1,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
21500000,31.314013,98.0,4811525,0,0,1,5,0,1,2016,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
6900000,4.0315,162.0,15000000,0,0,0,1,0,1,2000,6,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.25696,98.0,188126,0,0,1,2,1,1,2008,7,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0
103000,5.194433,104.0,3623330,0,0,0,2,0,1,2012,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,11.418802,134.0,88058786,0,1,1,1,1,1,2012,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3500000,5.899155,106.0,34705850,0,1,1,8,1,1,2010,7,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.793619,96.0,12706478,0,0,1,2,1,1,1988,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
50000000,14.327717,98.0,42792561,0,0,1,2,1,1,2003,4,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
45000000,14.547939,133.0,50548152,0,1,1,6,1,1,2016,12,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18000000,6.197298,105.0,87000000,1,0,1,1,1,1,1984,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
150000000,11.379355,101.0,585349010,0,1,1,6,1,1,2007,12,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0
0,10.226181,124.0,39768000,1,0,1,1,1,1,1973,12,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7.103951,105.0,1524966,0,0,1,4,1,1,2004,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.92736,139.0,31911598,0,0,1,3,1,1,2014,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30000000,6.418936,106.0,23619609,0,0,1,1,1,1,2001,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80000000,11.054251,88.0,250200000,0,1,1,3,1,1,1996,11,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
13000000,1.386549,89.0,3721911,0,0,1,4,1,1,1992,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,4.72304,106.0,152961,0,0,0,1,0,1,1947,10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.884526,96.0,3020784,0,0,1,1,1,1,2002,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1e-06,87.0,148426,0,0,1,0,1,1,1988,9,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0
4500000,12.449574,108.0,7011317,0,0,1,2,1,1,1996,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
30000000,18.502877,79.0,48428063,0,0,1,5,1,1,2009,8,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4200000,7.42908,132.0,38862717,1,1,0,3,0,1,2006,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
0,1.685918,97.0,12065892,0,0,1,2,1,1,1989,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25000000,6.753969,95.0,17000000,0,0,1,3,1,1,2002,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
200000000,14.477677,97.0,1028570889,1,1,1,3,1,1,2016,6,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7400000,2.37252,193.0,17000000,0,0,0,2,0,1,2006,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
35000000,7.219935,96.0,18317151,0,1,1,2,1,1,2007,12,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
25000000,13.06943,136.0,21567853,0,0,1,2,1,1,1998,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6000000,5.598338,99.0,2899975,0,1,1,2,1,1,2008,7,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11000000,1.812728,128.0,41000000,0,0,0,1,0,1,2015,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,5.577636,118.0,14056528,1,0,1,2,1,1,1982,8,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
12000000,11.516965,102.0,7242035,0,0,1,2,1,1,1988,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
165000000,14.27536,100.0,305875730,0,0,1,3,1,1,2004,11,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
0,5.7396,88.0,126150,0,0,1,2,1,1,2014,4,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37000000,4.209701,127.0,278300000,0,0,0,1,0,1,2015,12,2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1200000,6.486126,96.0,8690429,1,0,0,2,0,1,1998,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2200000,6.632663,118.0,3251794,0,0,1,1,1,1,1971,12,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
250000,4.297654,62.0,1000000,0,1,1,0,1,1,2011,12,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,2.627643,90.0,187716,0,1,1,2,0,1,2010,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000,7.248676,80.0,2200000,0,0,1,3,1,1,1948,8,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
20000000,9.704289,89.0,67192859,1,1,1,4,1,1,2005,2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0
2000000,6.640704,95.0,45431,0,0,1,3,1,1,2015,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
15000000,13.310556,108.0,32556119,0,1,1,3,1,1,2014,8,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,7.538821,88.0,9109322,0,1,1,2,1,1,2004,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3000000,8.480501,107.0,47000000,1,0,1,1,1,1,1974,10,2,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,5.24456,83.0,1406224,0,1,1,3,1,1,2011,6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,6.872888,102.0,12368234,1,0,1,2,1,1,1964,6,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,5.025475,125.0,41480851,0,0,1,1,1,1,2006,9,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1350000,4.60786,105.0,3897569,0,1,1,5,0,1,1998,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,6.71898,105.0,68915888,0,0,1,4,1,1,2005,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,2.203671,73.0,44695,0,1,1,2,1,1,2015,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35000000,8.355977,112.0,40263020,0,0,1,3,1,1,1999,2,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,5.571253,86.0,157768,0,1,1,2,1,1,2015,10,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25000000,3.372523,93.0,2438031,1,0,1,1,1,1,1993,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.485214,112.0,66559,0,0,0,8,0,1,2013,7,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12000000,6.498789,102.0,75781642,1,0,1,1,1,1,2002,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
850000,1.094395,109.0,840000,0,0,1,2,1,1,1982,11,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,8.736869,106.0,16757163,0,0,1,4,1,1,1998,8,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,1.196669,90.0,7241180,0,0,1,1,0,1,1982,11,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
90000000,12.978751,132.0,250649836,0,0,1,4,1,1,1998,11,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,8.569586,98.0,23598,0,0,0,11,0,1,2014,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,7.137117,137.0,106269971,0,0,1,4,1,1,1995,12,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3.581434,89.0,538000,0,1,1,4,1,1,2010,9,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
70000000,15.57784,109.0,162000000,1,0,1,2,1,1,1997,11,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20000000,2.321394,91.0,14166853,0,1,1,2,1,1,2011,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
0,2.774589,99.0,221295,0,0,1,4,1,1,1991,9,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
80000000,7.634017,103.0,176885658,1,0,1,4,1,1,1999,3,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,2.06528,84.0,25900,0,0,1,4,1,1,2006,6,2,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
13500000,5.387711,124.0,7060876,0,0,1,5,1,1,2000,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
475000,9.00314,110.0,3919254,0,1,1,1,1,1,2005,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5000,3.447894,139.0,11083449,0,0,0,2,0,1,2015,12,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
0,16.759454,107.0,84431625,0,0,1,1,1,1,1989,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
30000000,14.443599,113.0,130786397,0,1,1,7,0,1,2011,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
28000000,4.512767,119.0,8888143,0,0,1,1,1,1,1999,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49000000,9.769047,87.0,72700000,0,0,1,4,1,1,2001,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,5.94179,79.0,11798616,0,0,1,1,1,1,1983,7,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14000000,6.573364,88.0,57915972,0,0,1,1,1,1,1987,12,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30000000,13.194168,127.0,611899420,0,1,1,2,1,1,2004,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13000000,12.989056,108.0,327803731,0,1,1,4,1,1,2010,12,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
8500000,10.222143,92.0,19985196,0,0,1,3,1,1,2016,10,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25000000,4.257516,93.0,100000000,0,0,1,1,0,1,1997,12,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
15000000,5.984133,101.0,28733290,0,0,1,2,1,1,1984,7,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,5.330725,87.0,37641,0,0,0,6,0,1,2001,7,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
197471676,15.262706,137.0,90024292,0,0,1,1,0,1,2017,7,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5000000,36.894806,104.0,252434250,0,1,1,3,1,1,2017,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
0,3.534068,97.0,52761,0,1,0,1,0,1,2015,5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
60000000,11.953553,105.0,55987321,0,0,1,7,1,1,2005,10,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1000000,10.07817,82.0,62882090,0,0,1,2,1,1,2015,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
852510,9.990406,113.0,1185783,0,0,0,7,0,1,2007,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,14.657754,89.0,32709423,1,0,1,1,1,1,1996,3,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
700000,7.948581,103.0,17986781,0,1,1,3,1,1,2015,6,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
102000000,13.494246,172.0,130482868,0,1,1,8,1,1,2012,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
80000000,8.534176,106.0,33463969,0,0,1,5,1,1,2000,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
13000000,8.502529,94.0,37664855,1,0,1,1,1,1,2002,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
0,0.703225,103.0,3554460,1,0,1,0,0,1,1984,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10000000,1.942945,98.0,22424195,0,0,1,3,1,1,1990,4,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
26000000,13.795875,100.0,67918658,0,1,1,1,1,1,2010,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0.920469,105.0,2303,0,0,1,2,1,1,1998,10,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
50000000,10.901496,112.0,188441614,1,1,1,8,1,1,2014,6,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70000000,7.513067,111.0,67112664,0,1,1,4,1,1,2011,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,7.355355,102.0,25434291,0,1,1,3,1,1,2014,12,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.784133,97.0,6166819,0,0,1,1,1,1,1991,8,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
75000000,6.540621,100.0,98159963,0,1,1,3,1,1,2010,6,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
37000000,7.558125,96.0,100076342,1,0,1,1,1,1,2008,4,1,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
105000000,14.412644,129.0,121214377,1,0,1,3,1,1,1997,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0,0.504,0.0,76000000,0,0,1,1,0,1,2014,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,1.489294,99.0,7778177,0,1,1,1,0,1,2006,8,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145000000,14.25843,133.0,694713380,1,1,1,6,1,1,2011,12,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
65000000,12.366641,103.0,156974557,0,1,1,3,1,1,2012,2,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1455000,6.229674,113.0,2620000,0,0,1,3,1,1,1968,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7000000,9.218164,97.0,8900000,1,0,1,2,1,1,2008,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,3.918878,124.0,6800000,0,0,1,1,1,1,1959,12,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2000000,9.241748,125.0,11000000,0,0,1,2,1,1,1940,10,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6500000,6.476534,108.0,54215416,0,0,1,2,1,1,1987,7,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,6.411782,82.0,60726164,1,0,0,2,0,1,2000,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,3.466204,104.0,378667,0,0,1,1,0,1,1998,8,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42000000,10.027434,113.0,180274123,0,0,1,9,1,1,2012,9,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
13000000,3.960622,94.0,27500000,0,0,1,1,1,1,1999,8,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,2.995682,102.0,25147055,0,0,1,2,1,1,1986,12,2,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
10000000,6.830599,108.0,25754284,0,0,1,3,1,1,1985,3,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4000000,7.914795,132.0,30471420,1,0,1,2,1,1,1978,11,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20000000,7.359522,97.0,100525432,0,0,1,2,1,1,2014,7,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500000,0.071908,157.0,500000,0,0,1,1,0,1,1996,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38000000,17.02038,94.0,107597242,1,0,1,6,1,1,2015,4,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
40000000,10.479723,122.0,55707411,0,0,1,2,1,1,2000,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,7.427491,93.0,71624879,0,0,1,1,1,1,1986,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32000000,11.204539,139.0,54674226,0,1,1,3,1,1,2011,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
41300000,12.061521,98.0,106371651,1,0,1,6,1,1,2000,2,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4900000,11.494907,81.0,148868835,0,1,1,3,1,1,2016,7,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
55000000,13.280069,81.0,346079773,1,0,1,2,1,1,1995,6,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
0,4.186599,89.0,22270,0,1,1,1,1,1,2010,10,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
0,3.998475,113.0,14202899,0,0,1,3,1,1,1985,12,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
30000000,7.694502,135.0,30536013,0,0,1,5,1,1,2005,12,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0,5.001997,149.0,300653,0,0,0,3,0,1,1986,5,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12250000,6.561373,103.0,2295423,0,0,1,8,0,1,2014,5,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5000000,11.298195,139.0,1862805,0,0,1,6,1,1,1992,9,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
